event_no,PDGnumb,PosX,PosY,PosZ,time,volume_ref,volume_no
5443,13,260.335,212.268,1250.5,0.523154,1,3
5443,13,274.795,210.702,1200.5,0.695689,1,2
5443,13,274.973,210.683,1199.88,0.69702,1,2
5443,13,289.257,209.08,1150.5,0.870895,1,1
5443,13,303.723,207.449,1100.5,1.04477,1,0
5444,13,291.304,-377.831,1300.5,0.399388,1,4
5444,13,285.408,-346.029,1250.5,0.598238,1,3
5444,13,279.492,-314.237,1200.5,0.797074,1,2
5444,13,273.643,-282.502,1150.5,0.995784,1,1
5444,13,267.77,-250.8,1100.5,1.19444,1,0
5445,-13,353.386,-232.709,1300.5,1.09533,1,4
5445,-13,497.871,-290.361,1250.5,1.63751,1,3
5446,-13,13.8165,-190.157,1300.5,0.370932,1,4
5446,-13,-9.84002,-189.121,1250.5,0.555487,1,3
5446,-13,-33.4959,-188.086,1200.5,0.740041,1,2
5446,-13,-57.1393,-187.05,1150.5,0.924577,1,1
5446,-13,-80.7993,-186.014,1100.5,1.10914,1,0
5447,13,-255.548,440.651,1300.5,0.361646,1,4
5447,13,-274.083,440.649,1250.5,0.541553,1,3
5447,13,-292.398,440.72,1200.5,0.7212,1,2
5447,13,-310.672,440.725,1150.5,0.900808,1,1
5447,13,-329.004,440.829,1100.5,1.08049,1,0
5448,-13,-293.281,-304.458,1300.5,0.371823,1,4
5448,-13,-295.826,-325.649,1250.5,0.557252,1,3
5448,-13,-298.193,-346.823,1200.5,0.742628,1,2
5448,-13,-300.428,-368.062,1150.5,0.928077,1,1
5448,-13,-302.439,-389.429,1100.5,1.11368,1,0
5449,13,-452.094,271.889,1300.5,0.436661,1,4
5449,13,-432.206,308.468,1250.5,0.653879,1,3
5449,13,-412.306,344.987,1200.5,0.870996,1,2
5449,13,-392.384,381.47,1150.5,1.08807,1,1
5449,13,-372.401,417.97,1100.5,1.30524,1,0
5450,13,-62.3126,357.023,1300.5,0.515711,1,4
5450,13,-25.3238,400.97,1250.5,0.77291,1,3
5450,13,11.6072,444.91,1200.5,1.02999,1,2
5450,13,48.5915,488.831,1150.5,1.28713,1,1
5451,13,25.5641,116.18,1300.5,0.446739,1,4
5451,13,68.9941,109.269,1250.5,0.669026,1,3
5451,13,112.353,102.37,1200.5,0.89115,1,2
5451,13,155.702,95.4395,1150.5,1.11327,1,1
5451,13,199.072,88.5041,1100.5,1.33543,1,0
5452,13,-454.711,64.0986,1300.5,0.391219,1,4
5452,13,-452.644,34.1095,1250.5,0.585856,1,3
5452,13,-450.573,4.14158,1200.5,0.780456,1,2
5452,13,-448.488,-25.8363,1150.5,0.975075,1,1
5452,13,-446.41,-55.8222,1100.5,1.16971,1,0
5453,13,143.281,-363.768,1300.5,0.568887,1,4
5453,13,84.5683,-332.896,1250.5,0.852396,1,3
5453,13,26.2078,-302.499,1200.5,1.13444,1,2
5453,13,-32.7601,-272.1,1150.5,1.41803,1,1
5453,13,-91.893,-241.471,1100.5,1.70231,1,0
5454,-13,-257.004,-65.6647,1300.5,0.369423,1,4
5454,-13,-277.816,-56.926,1250.5,0.553203,1,3
5454,-13,-298.724,-48.1975,1200.5,0.737103,1,2
5454,-13,-319.57,-39.5285,1150.5,0.920889,1,1
5454,-13,-340.444,-30.8539,1100.5,1.10472,1,0
5455,13,-66.7431,-307.383,1300.5,0.35438,1,4
5455,13,-55.8532,-320.324,1250.5,0.530804,1,3
5455,13,-44.9883,-333.203,1200.5,0.707157,1,2
5455,13,-34.1204,-346.084,1150.5,0.883514,1,1
5455,13,-23.3515,-358.91,1100.5,1.05976,1,0
5456,-13,-183.768,25.6441,1300.5,0.337471,1,4
5456,-13,-185.238,20.411,1250.5,0.505366,1,3
5456,-13,-186.718,15.1871,1200.5,0.671079,1,2
5456,-13,-186.728,15.1504,1200.15,0.673259,1,2
5456,-13,-188.231,10.0132,1150.5,0.841138,1,1
5456,-13,-189.75,4.81579,1100.5,1.00644,1,0
5456,-13,-189.757,4.79184,1100.27,1.00903,1,0
5456,-13,-322.986,-232.717,-1099.5,8.41434,0,0
5456,-13,-325.895,-237.046,-1149.5,8.58239,0,1
5456,-13,-328.785,-241.339,-1199.5,8.75043,0,2
5456,-13,-331.753,-245.633,-1249.5,8.91848,0,3
5456,-13,-334.73,-249.937,-1299.5,9.08654,0,4
5457,13,-488.225,311.553,1300.5,0.344783,1,4
5457,13,-494.577,301.36,1250.5,0.516322,1,3
5458,13,94.486,-8.84992,1300.5,0.699994,1,4
5458,13,2.87114,-7.04894,1250.5,1.04819,1,3
5458,13,-88.7445,-5.23893,1200.5,1.39639,1,2
5458,13,-180.366,-3.42041,1150.5,1.74461,1,1
5458,13,-271.966,-1.60553,1100.5,2.09277,1,0
5459,-13,250.662,280.956,1300.5,0.900831,1,4
5459,-13,250.519,281.172,1299.73,0.903153,1,4
5459,-13,237.677,296.463,1250.5,1.40754,1,3
5459,-13,237.53,296.629,1249.95,1.41232,1,3
5459,-13,237.417,296.808,1249.54,1.41288,1,3
5459,-13,224.164,326.751,1200.5,2.08525,1,2
5459,-13,224.085,326.932,1200.2,2.08887,1,2
5459,-13,224.029,327.1,1199.98,2.09208,1,2
5459,-13,223.982,327.236,1199.82,2.09475,1,2
5459,-13,223.956,327.33,1199.72,2.0953,1,2
5459,-13,223.955,327.34,1199.7,2.0953,1,2
5461,13,350.54,-141.171,1300.5,0.336425,1,4
5461,13,352.849,-144.59,1250.5,0.503424,1,3
5461,13,352.89,-144.65,1249.61,0.503801,1,3
5461,13,355.153,-147.996,1200.5,0.671174,1,2
5461,13,357.461,-151.384,1150.5,0.838543,1,1
5461,13,359.779,-154.767,1100.5,1.00591,1,0
5461,13,467.953,-318.022,-1099.5,8.3749,0,0
5461,13,470.651,-322.035,-1149.5,8.5425,0,1
5461,13,473.339,-326.051,-1199.5,8.7101,0,2
5461,13,476.042,-330.056,-1249.5,8.8777,0,3
5461,13,478.751,-334.044,-1299.5,9.0453,0,4
5462,13,-379.552,-484.148,1300.5,0.33744,1,4
5462,13,-376.093,-488.736,1250.5,0.505321,1,3
5462,13,-372.633,-493.326,1200.5,0.673202,1,2
5462,13,-369.173,-497.912,1150.5,0.841082,1,1
5463,13,350.938,-9.18517,1300.5,0.460066,1,4
5463,13,354.595,-51.0746,1250.5,0.688403,1,3
5463,13,358.758,-93.3019,1200.5,0.917655,1,2
5463,13,362.731,-134.86,1150.5,1.14536,1,1
5463,13,366.561,-175.286,1100.5,1.37053,1,0
5464,-13,-243.886,-43.3771,1300.5,0.386487,1,4
5464,-13,-239.568,-71.7357,1250.5,0.578774,1,3
5464,-13,-235.252,-100.094,1200.5,0.77106,1,2
5464,-13,-230.939,-128.45,1150.5,0.963341,1,1
5464,-13,-226.627,-156.806,1100.5,1.15562,1,0
5465,-13,-43.0867,352.42,1300.5,0.563664,1,4
5465,-13,-72.6032,294.431,1250.5,0.846668,1,3
5465,-13,-101.774,236.304,1200.5,1.12956,1,2
5465,-13,-131.01,177.713,1150.5,1.41372,1,1
5465,-13,-159.912,119.549,1100.5,1.69641,1,0
5466,-13,32.2878,-345.297,1300.5,0.358175,1,4
5466,-13,32.505,-345.088,1299.71,0.358929,1,4
5466,-13,46.0443,-332.039,1250.5,0.537494,1,3
5466,-13,59.8137,-318.777,1200.5,0.716075,1,2
5466,-13,73.5888,-305.526,1150.5,0.89465,1,1
5466,-13,87.3749,-292.286,1100.5,1.07322,1,0
5467,-13,-113.366,431.046,1300.5,0.506929,1,4
5467,-13,-112.717,486.923,1250.5,0.760185,1,3
5468,-13,173.603,-34.8477,1300.5,0.426631,1,4
5468,-13,211.956,-40.4367,1250.5,0.638832,1,3
5468,-13,250.301,-46.0611,1200.5,0.851028,1,2
5468,-13,289.286,-52.1256,1150.5,1.0647,1,1
5468,-13,328.06,-57.4799,1100.5,1.27768,1,0
5469,13,311.244,-87.642,1300.5,0.462898,1,4
5469,13,270.739,-62.6217,1250.5,0.693207,1,3
5469,13,230.23,-37.6086,1200.5,0.923513,1,2
5469,13,189.728,-12.5957,1150.5,1.15381,1,1
5469,13,149.232,12.4395,1100.5,1.38412,1,0
5470,-13,396.871,203.178,1300.5,0.432497,1,4
5470,-13,429.203,178.435,1250.5,0.647744,1,3
5470,-13,461.553,153.675,1200.5,0.863043,1,2
5470,-13,493.931,128.907,1150.5,1.0784,1,1
5471,-13,-362.523,-179.976,1300.5,0.340679,1,4
5471,-13,-363.662,-188.593,1250.5,0.510155,1,3
5471,-13,-364.844,-197.181,1200.5,0.679618,1,2
5471,-13,-366.031,-205.749,1150.5,0.84907,1,1
5471,-13,-367.192,-214.285,1100.5,1.0185,1,0
5472,-13,-479.771,484.328,1300.5,0.352399,1,4
5472,-13,-472.756,493.075,1250.5,0.527696,1,3
5473,13,-449.077,349.125,1300.5,0.365008,1,4
5473,13,-469.393,352.454,1250.5,0.546495,1,3
5473,13,-489.631,355.83,1200.5,0.727894,1,2
5474,13,-136.804,253.055,1300.5,0.427628,1,4
5474,13,-114.939,244.947,1250.5,0.640964,1,3
5474,13,-91.9171,236.414,1200.5,0.856537,1,2
5474,13,-68.7231,227.83,1150.5,1.07254,1,1
5474,13,-45.7883,218.904,1100.5,1.2885,1,0
5475,-13,-376.228,83.7604,1300.5,0.536585,1,4
5475,-13,-327.992,44.0533,1250.5,0.803553,1,3
5475,-13,-279.744,4.36848,1200.5,1.06852,1,2
5475,-13,-279.139,3.87086,1199.87,1.07051,1,2
5475,-13,-231.496,-35.3151,1150.5,1.33746,1,1
5475,-13,-183.264,-75.0016,1100.5,1.60439,1,0
5477,13,-195.611,-331.859,1300.5,0.679527,1,4
5477,13,-275.246,-299.025,1250.5,1.01614,1,3
5477,13,-354.472,-266.173,1200.5,1.3517,1,2
5477,13,-433.722,-232.948,1150.5,1.68776,1,1
5478,13,-382.943,38.6192,1300.5,0.345686,1,4
5478,13,-373.445,46.7964,1250.5,0.517666,1,3
5478,13,-363.956,54.9673,1200.5,0.689638,1,2
5478,13,-354.45,63.0966,1150.5,0.861599,1,1
5478,13,-344.955,71.2235,1100.5,1.03355,1,0
5478,13,89.0028,424.791,-1099.5,8.60674,0,0
5478,13,89.1343,424.888,-1100.13,8.60803,0,0
5478,13,99.5405,432.504,-1149.5,8.78047,0,1
5478,13,110.112,440.204,-1199.5,8.95292,0,2
5478,13,120.686,447.924,-1249.5,9.12539,0,3
5478,13,131.253,455.639,-1299.5,9.29784,0,4
5480,13,116.732,-152.466,1300.5,0.394427,1,4
5480,13,125.061,-182.159,1250.5,0.590522,1,3
5480,13,133.396,-211.855,1200.5,0.786628,1,2
5480,13,141.719,-241.513,1150.5,0.982664,1,1
5480,13,150.033,-271.146,1100.5,1.17865,1,0
5481,13,386.632,-65.1512,1300.5,0.515155,1,4
5481,13,412.395,-12.8843,1250.5,0.771505,1,3
5481,13,438.198,39.487,1200.5,1.02814,1,2
5481,13,463.953,91.8893,1150.5,1.28479,1,1
5481,13,489.659,144.41,1100.5,1.54165,1,0
5482,-13,-370.894,448.551,1300.5,0.392971,1,4
5482,-13,-354.774,474.51,1250.5,0.588454,1,3
5483,-13,182.727,-382.113,1300.5,0.427157,1,4
5483,-13,208.29,-387.842,1250.5,0.638128,1,3
5483,-13,234.179,-393.305,1200.5,0.849738,1,2
5483,-13,259.382,-398.734,1150.5,1.05837,1,1
5483,-13,259.659,-398.793,1149.95,1.06028,1,1
5483,-13,285.162,-404.402,1100.5,1.27216,1,0
5484,13,-250.21,157.518,1300.5,0.377974,1,4
5484,13,-271.168,165.102,1250.5,0.565951,1,3
5484,13,-292.007,172.651,1200.5,0.753764,1,2
5484,13,-312.971,180.046,1150.5,0.941679,1,1
5484,13,-333.663,187.331,1100.5,1.12865,1,0
5484,13,-334.017,187.455,1099.64,1.12919,1,0
5486,-13,-99.025,29.7698,1300.5,0.409277,1,4
5486,-13,-85.465,-2.43159,1250.5,0.612813,1,3
5486,-13,-71.9083,-34.633,1200.5,0.816349,1,2
5486,-13,-58.3372,-66.8493,1150.5,1.01992,1,1
5486,-13,-44.7808,-99.0508,1100.5,1.22346,1,0
5487,13,-424.811,-86.5206,1300.5,0.340933,1,4
5487,13,-420.609,-92.1745,1250.5,0.510669,1,3
5487,13,-416.471,-97.905,1200.5,0.680414,1,2
5487,13,-412.166,-103.544,1150.5,0.850172,1,1
5487,13,-407.815,-109.15,1100.5,1.01993,1,0
5488,13,57.6427,283.931,1300.5,0.335988,1,4
5488,13,59.4409,281.888,1250.5,0.503146,1,3
5488,13,61.2496,279.841,1200.5,0.670306,1,2
5488,13,63.0636,277.791,1150.5,0.837467,1,1
5488,13,64.8585,275.726,1100.5,1.00463,1,0
5488,13,103.516,169.9,-1099.5,8.36397,0,0
5488,13,103.118,165.478,-1149.5,8.53174,0,1
5488,13,102.712,161.013,-1199.5,8.69952,0,2
5488,13,102.322,156.511,-1249.5,8.86731,0,3
5488,13,101.911,152.035,-1299.5,9.03509,0,4
5489,13,225.79,18.5938,1300.5,0.478298,1,4
5489,13,273.316,36.5439,1250.5,0.716156,1,3
5489,13,320.797,54.5043,1200.5,0.95392,1,2
5489,13,368.28,72.4367,1150.5,1.19167,1,1
5489,13,415.712,90.3246,1100.5,1.42926,1,0
5490,13,-86.4659,49.3221,1300.5,0.526738,1,4
5490,13,-102.381,58.1152,1250.5,0.788545,1,3
5490,13,-118.777,67.6021,1200.5,1.05284,1,2
5490,13,-135.572,76.6579,1150.5,1.31897,1,1
5490,13,-153.182,84.8178,1100.5,1.58718,1,0
5491,13,413.564,100.005,1300.5,0.368208,1,4
5491,13,415.459,122.15,1250.5,0.551369,1,3
5491,13,417.299,144.385,1200.5,0.734649,1,2
5491,13,419.067,166.75,1150.5,0.9181,1,1
5491,13,420.858,189.14,1100.5,1.10159,1,0
5492,-13,-222.545,181.815,1300.5,0.358424,1,4
5492,-13,-204.248,181.454,1250.5,0.536885,1,3
5492,-13,-185.982,181.145,1200.5,0.715308,1,2
5492,-13,-167.74,180.907,1150.5,0.893702,1,1
5492,-13,-149.566,180.723,1100.5,1.07202,1,0
5494,13,43.2345,173.56,1300.5,0.355337,1,4
5494,13,60.4443,171.992,1250.5,0.532146,1,3
5494,13,77.711,170.359,1200.5,0.709025,1,2
5494,13,94.9441,168.646,1150.5,0.885873,1,1
5494,13,112.189,166.92,1100.5,1.06274,1,0
5495,-13,410.568,384.31,1300.5,0.38106,1,4
5495,-13,390.914,402.595,1250.5,0.570759,1,3
5495,-13,371.227,420.871,1200.5,0.760484,1,2
5495,-13,351.54,439.105,1150.5,0.950165,1,1
5495,-13,331.872,457.302,1100.5,1.13978,1,0
5496,13,-323.698,-39.0721,1300.5,0.345543,1,4
5496,13,-322.971,-44.6141,1250.5,0.515816,1,3
5496,13,-322.963,-44.6738,1249.96,0.517405,1,3
5496,13,-322.078,-50.0258,1200.5,0.689246,1,2
5496,13,-321.124,-55.3659,1150.5,0.861073,1,1
5496,13,-320.14,-60.5269,1100.5,1.03284,1,0
5497,13,288.48,206.071,1300.5,0.500794,1,4
5497,13,304.689,257.785,1250.5,0.749676,1,3
5497,13,320.943,309.631,1200.5,0.998922,1,2
5497,13,337.213,361.321,1150.5,1.24781,1,1
5497,13,353.592,413.363,1100.5,1.49763,1,0
5498,13,-6.99758,-131.377,1300.5,0.341648,1,4
5498,13,-0.17411,-137.059,1250.5,0.511659,1,3
5498,13,6.69156,-142.716,1200.5,0.68168,1,2
5498,13,13.5426,-148.367,1150.5,0.851691,1,1
5498,13,20.4301,-154.044,1100.5,1.02173,1,0
5498,13,409.455,-394.997,-1099.5,8.59803,0,0
5498,13,418.504,-402.413,-1149.5,8.77409,0,1
5498,13,427.496,-409.77,-1199.5,8.95009,0,2
5498,13,436.417,-417.236,-1249.5,9.12612,0,3
5498,13,445.267,-424.658,-1299.5,9.30209,0,4
5499,13,-360.173,-165.166,1300.5,0.353264,1,4
5499,13,-375.609,-169.248,1250.5,0.529003,1,3
5499,13,-391.03,-173.29,1200.5,0.704716,1,2
5499,13,-406.428,-177.347,1150.5,0.880412,1,1
5499,13,-421.898,-181.384,1100.5,1.05618,1,0
5500,-13,-476.306,262.77,1300.5,0.343105,1,4
5500,-13,-481.045,271.063,1250.5,0.513765,1,3
5500,-13,-485.739,279.419,1200.5,0.684448,1,2
5500,-13,-490.426,287.72,1150.5,0.855099,1,1
5500,-13,-495.181,295.997,1100.5,1.02576,1,0
5501,13,-445.801,-287.356,1300.5,0.497619,1,4
5501,13,-494.076,-305.093,1250.5,0.74605,1,3
5503,-13,-125.191,-307.659,1300.5,0.362578,1,4
5503,-13,-125.851,-288.011,1250.5,0.54307,1,3
5503,-13,-126.421,-268.278,1200.5,0.723665,1,2
5503,-13,-127.046,-248.612,1150.5,0.904176,1,1
5503,-13,-127.643,-228.857,1100.5,1.0848,1,0
5504,-13,-328.1,233.572,1300.5,0.343211,1,4
5504,-13,-329.241,243.673,1250.5,0.514005,1,3
5504,-13,-330.459,253.742,1200.5,0.684781,1,2
5504,-13,-331.58,263.629,1150.5,0.85543,1,1
5504,-13,-332.592,273.534,1100.5,1.02609,1,0
5505,13,-323.8,184.478,1300.5,0.545742,1,4
5505,13,-265.91,169.027,1250.5,0.819184,1,3
5505,13,-208.506,153.514,1200.5,1.0914,1,2
5505,13,-150.975,138.331,1150.5,1.36159,1,1
5505,13,-150.289,138.15,1149.9,1.36378,1,1
5505,13,-94.1655,124.09,1100.5,1.63374,1,0
5506,-13,230.35,248.176,1300.5,0.360204,1,4
5506,-13,233.609,231.023,1250.5,0.539312,1,3
5506,-13,236.834,213.738,1200.5,0.718565,1,2
5506,-13,239.914,196.434,1150.5,0.89781,1,1
5506,-13,243.033,179.195,1100.5,1.07699,1,0
5507,13,280.044,369.807,1300.5,0.408189,1,4
5507,13,279.921,369.722,1300.29,0.41142,1,4
5507,13,250.875,349.48,1250.5,0.616084,1,3
5507,13,221.701,329.159,1200.5,0.82075,1,2
5507,13,192.523,308.812,1150.5,1.02545,1,1
5507,13,163.316,288.458,1100.5,1.23021,1,0
5508,-13,-146.492,-138.887,1300.5,0.374346,1,4
5508,-13,-153.31,-115.029,1250.5,0.56058,1,3
5508,-13,-160.132,-91.1905,1200.5,0.74679,1,2
5508,-13,-166.96,-67.3487,1150.5,0.933006,1,1
5508,-13,-173.76,-43.5118,1100.5,1.1192,1,0
5509,13,-52.4811,304.759,1300.5,0.412101,1,4
5509,13,-88.129,304.347,1250.5,0.617174,1,3
5509,13,-123.801,303.899,1200.5,0.822295,1,2
5509,13,-159.466,303.42,1150.5,1.0274,1,1
5509,13,-195.129,302.896,1100.5,1.23251,1,0
5510,13,28.6242,36.3233,1300.5,0.33601,1,4
5510,13,26.4706,38.9513,1250.5,0.50318,1,3
5510,13,24.3171,41.5802,1200.5,0.669672,1,2
5510,13,24.2827,41.6221,1199.7,0.670349,1,2
5510,13,22.1628,44.2086,1150.5,0.837519,1,1
5510,13,20.0043,46.8351,1100.5,1.00469,1,0
5510,13,-74.0445,168.659,-1099.5,8.36117,0,0
5510,13,-76.1095,171.462,-1149.5,8.52836,0,1
5510,13,-78.1799,174.272,-1199.5,8.69555,0,2
5510,13,-80.2519,177.08,-1249.5,8.86274,0,3
5510,13,-82.3226,179.888,-1299.5,9.02994,0,4
5511,-13,-251.525,-111.868,1300.5,0.340592,1,4
5511,-13,-245.741,-118.482,1250.5,0.510045,1,3
5511,-13,-239.96,-125.073,1200.5,0.679487,1,2
5511,-13,-234.212,-131.679,1150.5,0.848923,1,1
5511,-13,-228.461,-138.261,1100.5,1.01835,1,0
5511,-13,27.0913,-414.704,-1099.5,8.47116,0,0
5511,-13,32.7216,-419.786,-1149.5,8.64009,0,1
5511,-13,38.362,-424.843,-1199.5,8.80903,0,2
5511,-13,43.9786,-429.905,-1249.5,8.97795,0,3
5511,-13,49.6232,-434.953,-1299.5,9.14689,0,4
5513,13,443.609,307.212,1300.5,0.635174,1,4
5513,13,436.723,386.377,1250.5,0.947999,1,3
5513,13,436.688,386.785,1250.24,0.952711,1,3
5513,13,429.7,465.736,1200.5,1.27085,1,2
5514,13,397.639,-46.9295,1300.5,0.376071,1,4
5514,13,417.627,-31.2425,1250.5,0.563181,1,3
5514,13,437.603,-15.5388,1200.5,0.750292,1,2
5514,13,457.585,0.175365,1150.5,0.937418,1,1
5514,13,477.567,15.8854,1100.5,1.12454,1,0
5515,-13,432.154,-307.046,1300.5,0.343965,1,4
5515,-13,429.112,-300.22,1250.5,0.515054,1,3
5515,-13,426.158,-293.4,1200.5,0.686124,1,2
5515,-13,423.236,-286.609,1150.5,0.857178,1,1
5515,-13,420.267,-279.928,1100.5,1.02819,1,0
5516,13,-429.273,383.046,1300.5,0.373877,1,4
5516,13,-453.625,382.801,1250.5,0.55895,1,3
5516,13,-453.992,382.797,1249.75,0.559866,1,3
5516,13,-477.999,382.498,1200.5,0.745892,1,2
5517,13,96.2516,-443.049,1300.5,0.382139,1,4
5517,13,121.011,-454.169,1250.5,0.572161,1,3
5517,13,145.769,-465.287,1200.5,0.76218,1,2
5517,13,170.497,-476.385,1150.5,0.952141,1,1
5517,13,195.226,-487.435,1100.5,1.13848,1,0
5517,13,195.253,-487.447,1100.45,1.14208,1,0
5518,-13,418.41,15.7708,1300.5,0.385154,1,4
5518,-13,433.31,30.4391,1250.5,0.576986,1,3
5518,-13,448.502,45.2295,1200.5,0.769252,1,2
5518,-13,464.265,60.1072,1150.5,0.962242,1,1
5518,-13,480.238,75.1541,1100.5,1.15563,1,0
5519,-13,-106.387,56.8441,1300.5,0.959627,1,4
5519,-13,-54.6692,180.607,1250.5,1.43717,1,3
5519,-13,-3.03504,304.241,1200.5,1.91422,1,2
5519,-13,48.5504,427.803,1150.5,2.39101,1,1
5520,13,317.219,263.193,1300.5,0.408717,1,4
5520,13,317.465,263.011,1300.02,0.409012,1,4
5520,13,317.501,262.983,1299.94,0.410829,1,4
5520,13,342.359,244.304,1250.5,0.614902,1,3
5520,13,367.681,225.146,1200.5,0.819595,1,2
5520,13,392.994,206.026,1150.5,1.02423,1,1
5520,13,418.563,187.02,1100.5,1.22914,1,0
5521,13,-424.618,3.78384,1300.5,0.33862,1,4
5521,13,-420.876,-1.78587,1250.5,0.507116,1,3
5521,13,-417.108,-7.37811,1200.5,0.675626,1,2
5521,13,-413.339,-12.987,1150.5,0.844142,1,1
5521,13,-409.558,-18.5743,1100.5,1.01265,1,0
5521,13,-275.164,-345.479,-1099.5,8.47164,0,0
5521,13,-272.939,-355.774,-1149.5,8.64301,0,1
5521,13,-270.77,-366.051,-1199.5,8.81437,0,2
5521,13,-268.532,-376.055,-1249.5,8.98554,0,3
5521,13,-266.353,-386.052,-1299.5,9.15671,0,4
5522,-13,365.491,-12.8026,1300.5,0.472839,1,4
5522,-13,393.164,28.3666,1250.5,0.70794,1,3
5522,-13,420.859,69.5662,1200.5,0.943132,1,2
5522,-13,448.543,110.744,1150.5,1.17826,1,1
5522,-13,476.177,151.892,1100.5,1.41327,1,0
5523,-13,-319.594,-48.6971,1300.5,0.406781,1,4
5523,-13,-333.754,-22.1871,1250.5,0.609069,1,3
5523,-13,-347.682,3.96017,1200.5,0.810621,1,2
5523,-13,-361.951,30.5016,1150.5,1.01312,1,1
5523,-13,-376.072,57.1756,1100.5,1.21571,1,0
5524,13,-373.042,122.959,1300.5,0.362626,1,4
5524,13,-355.47,112.828,1250.5,0.543044,1,3
5524,13,-337.852,102.736,1200.5,0.723487,1,2
5524,13,-320.261,92.7035,1150.5,0.903863,1,1
5524,13,-302.722,82.6513,1100.5,1.08419,1,0
5524,13,432.491,-420.107,-1099.5,9.06241,0,0
5524,13,443.502,-433.178,-1149.5,9.24188,0,1
5524,13,454.391,-446.265,-1199.5,9.42128,0,2
5524,13,465.292,-459.338,-1249.5,9.60068,0,3
5524,13,475.911,-472.429,-1299.5,9.77989,0,4
5525,-13,317.281,-102.877,1300.5,0.416319,1,4
5525,-13,308.975,-137.855,1250.5,0.623111,1,3
5525,-13,300.682,-172.738,1200.5,0.829716,1,2
5525,-13,292.539,-207.611,1150.5,1.03624,1,1
5525,-13,284.517,-242.451,1100.5,1.24264,1,0
5526,-13,429.114,190.924,1300.5,0.423207,1,4
5526,-13,450.268,158.746,1250.5,0.633735,1,3
5526,-13,471.425,126.56,1200.5,0.84428,1,2
5526,-13,492.596,94.3822,1150.5,1.05483,1,1
5527,13,278.128,80.2208,1300.5,0.346158,1,4
5527,13,267.148,73.531,1250.5,0.51837,1,3
5527,13,256.165,66.8403,1200.5,0.690584,1,2
5527,13,245.18,60.1514,1150.5,0.862799,1,1
5527,13,234.191,53.4691,1100.5,1.03501,1,0
5527,13,-242.019,-241.189,-1099.5,8.60762,0,0
5527,13,-252.864,-247.693,-1149.5,8.77965,0,1
5527,13,-263.706,-254.201,-1199.5,8.95169,0,2
5527,13,-274.548,-260.707,-1249.5,9.12373,0,3
5527,13,-285.39,-267.204,-1299.5,9.29576,0,4
5528,-13,374.558,462.059,1300.5,0.417071,1,4
5528,-13,371.561,497.116,1250.5,0.624925,1,3
5529,-13,-20.4449,8.29776,1300.5,0.4143,1,4
5529,-13,-49.5939,-13.3431,1250.5,0.617355,1,3
5529,-13,-49.7423,-13.4533,1250.25,0.620427,1,3
5529,-13,-78.7806,-35.0193,1200.5,0.826658,1,2
5529,-13,-107.964,-56.697,1150.5,1.03288,1,1
5529,-13,-137.157,-78.3808,1100.5,1.23913,1,0
5530,-13,220.644,243.396,1300.5,0.358933,1,4
5530,-13,222.409,262.028,1250.5,0.537544,1,3
5530,-13,224.15,280.708,1200.5,0.716207,1,2
5530,-13,225.893,299.396,1150.5,0.89488,1,1
5530,-13,227.625,318.098,1100.5,1.07357,1,0
5531,-13,210.874,-431.44,1300.5,0.462104,1,4
5531,-13,210.952,-431.507,1300.39,0.466248,1,4
5531,-13,247.451,-462.902,1250.5,0.69839,1,3
5531,-13,284.031,-494.374,1200.5,0.930548,1,2
5532,13,-143.154,-78.4356,1300.5,0.34024,1,4
5532,13,-144.133,-70.5574,1250.5,0.509524,1,3
5532,13,-145.061,-62.6497,1200.5,0.67882,1,2
5532,13,-145.975,-54.7597,1150.5,0.845733,1,1
5532,13,-145.981,-54.7125,1150.2,0.848107,1,1
5532,13,-146.938,-46.8568,1100.5,1.0174,1,0
5532,13,-106.898,310.801,-1099.5,8.49695,0,0
5532,13,-104.937,318.931,-1149.5,8.66818,0,1
5532,13,-102.939,327.077,-1199.5,8.83943,0,2
5532,13,-100.874,335.269,-1249.5,9.01072,0,3
5532,13,-98.706,343.405,-1299.5,9.18199,0,4
5533,13,-227.739,365.885,1300.5,0.362498,1,4
5533,13,-218.311,384.112,1250.5,0.542851,1,3
5533,13,-208.901,402.345,1200.5,0.7232,1,2
5533,13,-199.5,420.587,1150.5,0.903555,1,1
5533,13,-190.091,438.859,1100.5,1.08395,1,0
5534,13,321.331,-91.2695,1300.5,0.359982,1,4
5534,13,333.054,-83.943,1250.5,0.539135,1,3
5534,13,344.906,-76.5905,1200.5,0.718413,1,2
5534,13,356.666,-69.5394,1150.5,0.89748,1,1
5534,13,368.346,-62.5136,1100.5,1.07649,1,0
5535,-13,476.958,375.693,1300.5,0.407884,1,4
5536,13,-259.498,-357.467,1300.5,0.344342,1,4
5536,13,-255.249,-346.897,1250.5,0.515637,1,3
5536,13,-251.003,-336.357,1200.5,0.68691,1,2
5536,13,-246.804,-325.795,1150.5,0.858186,1,1
5536,13,-242.565,-315.211,1100.5,1.02949,1,0
5536,13,-87.039,211.113,-1099.5,8.61501,0,0
5536,13,-84.5608,224.047,-1149.5,8.78823,0,1
5536,13,-82.0931,236.976,-1199.5,8.96144,0,2
5536,13,-79.6228,249.882,-1249.5,9.13463,0,3
5536,13,-77.1603,262.818,-1299.5,9.30784,0,4
